h3_cell,violation_count,unique_vehicles,unique_devices,unique_days,mean_severity,peak_hour_count,mean_vehicle_severity,dominant_vehicle,dominant_violation,lat,lon,police_station,has_junction_pct,road_type,lanes,road_capacity,peak_ratio,violations_per_device,has_stdbscan_cluster,gi_z_score,gi_p_value,gi_hotspot,gi_coldspot,lisa_i,lisa_p,lisa_q,lisa_label,lisa_significant,lisa_hh,hotspot_status,hotspot_confidence,mean_dwell,median_dwell,dwell_samples,chronic_offender_count,max_days_seen,lambda_raw,lambda_normalized,mu,expected_n,bpr_delay_min_per_km,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,road_impact_raw,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,CIS,rank,sensitivity_note,location_name,peak_description,predicted_risk,risk_category,trend_direction,predicted_violations_next_week,priority_score,recommended_shift,peak_hour
896014516cbffff,1,1,1,1,0.3465735902799726,0,1.0,SCOOTER,NO PARKING,12.9009745,77.5441708,K.S. Layout,0.0,local,2.0,1600.0,0.0,1.0,False,-0.2336780264933598,0.26,False,False,0.1164222589898628,0.26,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1080778318613138,0.0,0.0,0.7240613363735308,0.5,0.0031746031746031,0.0,0.0,14.528845775089664,991,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),K.S. Layout / Cell-cbffff,Distributed throughout the day,11.623076620071732,MINIMAL,UNKNOWN,1,1.6886988764507262,morning_shift,6:00
89601451847ffff,1,1,1,1,0.8317766166719344,1,2.0,CAR,WRONG PARKING,12.8963282,77.4548149,Kengeri,0.0,local,2.0,1600.0,1.0,1.0,False,-0.4049360304120095,0.016,False,True,0.2018209865511064,0.021,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1081106761944346,0.0,0.2,0.7245013052181493,0.5,0.0031746031746031,0.0,1.0,28.537645151982037,89,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kengeri / Cell-47ffff,Heavy peak-hour concentration (>60%),22.830116121585636,LOW,UNKNOWN,1,6.515177526563552,morning_shift,10:00
8960145187bffff,3,3,1,3,1.4556090791758851,2,3.5,LGV,WRONG PARKING,12.896729933333331,77.45337496666667,Kengeri,0.0,collector,2.0,2400.0,0.6666666666666666,3.0,False,-0.4243084460397288,0.008,False,True,0.1455301249491454,0.011,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000828199264743,0.000828199264743,0.6057786546239967,0.001367164819066,0.0722602382529111,0.0127388535031847,0.5,0.2442639473096878,1.5,0.0158730158730158,0.0133333333333333,0.6666666666666666,22.241845521868616,290,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kengeri / Cell-7bffff,Heavy peak-hour concentration (>60%),17.793476417494894,MINIMAL,UNKNOWN,3,3.9575975377493364,morning_shift,8:00
89601451aa7ffff,1,1,1,1,1.4556090791758851,0,3.5,LGV,WRONG PARKING,12.9035725,77.4498397,Kengeri,0.0,collector,2.0,2400.0,0.0,1.0,False,-0.4326120833743358,0.006,False,True,0.2156217996682728,0.006,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0721066440607924,0.0,0.5,0.2422064642425775,0.5,0.0031746031746031,0.0,0.0,14.8917483324706,929,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kengeri / Cell-a7ffff,Distributed throughout the day,11.91339866597648,MINIMAL,UNKNOWN,1,1.7741133471811272,morning_shift,11:00
89601451d6bffff,2,2,2,2,1.7165555993892414,0,2.75,CAR,NO PARKING | PARKING IN A MAIN ROAD,12.87840735,77.4453044,Kengeri,0.0,arterial,4.0,7200.0,0.0,1.0,False,-0.4049360304120095,0.016,False,True,0.2018209865511064,0.021,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540450735121946,0.0,0.35,0.0002612770154649,0.25,0.0,0.0066666666666666,0.0,7.071892206975964,2081,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kengeri / Cell-6bffff,Distributed throughout the day,7.071892206975964,MINIMAL,STABLE,0,0.5001165938708738,morning_shift,1:00
89601451e2bffff,2,2,2,2,1.6635532333438687,0,2.0,CAR,PARKING IN A MAIN ROAD | NO PARKING | WRONG PARKING,12.9013385,77.46745385,Kengeri,0.0,arterial,2.0,3600.0,0.0,1.0,False,-0.3932672080819476,0.023,False,True,0.1960022653449497,0.024,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540553380972173,0.0,0.2,0.0003987770705372,0.5,0.0031746031746031,0.0066666666666666,0.0,4.122261255696461,2350,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kengeri / Cell-2bffff,Distributed throughout the day,4.122261255696461,MINIMAL,STABLE,0,0.16993037860216165,night_shift,1:00
89601451e7bffff,2,2,1,1,2.495329850015803,0,2.0,CAR,PARKING IN A MAIN ROAD | NO PARKING | WRONG PARKING,12.90589455,77.47567065000001,Kengeri,0.0,collector,2.0,2400.0,0.0,2.0,False,-0.3446099506207206,0.064,False,False,0.1449655010312055,0.072,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0721176015325584,0.0063694267515923,0.2,0.2423532459164541,1.0,0.0095238095238095,0.0,0.0,9.149157729976036,1787,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kengeri / Cell-7bffff,Distributed throughout the day,7.319326183980829,MINIMAL,UNKNOWN,2,0.669656697343842,night_shift,4:00
89601453343ffff,2,2,2,2,0.8664339756999317,0,2.5,CAR,NO PARKING,12.8601758,77.52886505000001,Thalagattapura,0.0,arterial,2.0,3600.0,0.0,1.0,False,0.1441695537181684,0.245,False,False,-0.0719934753047344,0.24,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.054063551519849,0.0,0.3,0.0005088006186587,0.5,0.0031746031746031,0.0066666666666666,0.0,6.124461726658889,2173,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Thalagattapura / Cell-43ffff,Distributed throughout the day,6.124461726658889,MINIMAL,STABLE,0,0.37509031441309576,morning_shift,2:00
8960145334bffff,63,57,2,17,0.873324099458313,5,1.9444444444444444,CAR,NO PARKING,12.86193311904762,77.52998712698414,Thalagattapura,0.0,arterial,2.0,3600.0,0.0793650793650793,31.5,False,-0.1515366247030801,0.418,False,False,-0.2852003292750064,0.416,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,1.0,3.0,0.017392184559605,0.0086960922798025,0.6057786546239967,0.0143552306001936,0.0550395863731814,0.1942675159235669,0.1888888888888888,0.0135833521751969,15.75,0.1968253968253968,0.1066666666666666,0.0793650793650793,13.718831132069305,1129,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Thalagattapura / Cell-4bffff,Distributed throughout the day,9.603181792448511,MINIMAL,FALLING,0,1.3174442934116373,morning_shift,11:00
89601458033ffff,3,3,2,2,0.7395828431535808,0,1.8333333333333333,SCOOTER,NO PARKING,12.992623266666667,77.50783813333334,Kamakshipalya,0.0,collector,2.0,2400.0,0.0,1.5,False,-0.1339064106483553,0.439,False,False,0.0614785512487077,0.448,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000828199264743,0.0004140996323715,0.6057786546239967,0.000683582409533,0.0720902117548782,0.0031847133757961,0.1666666666666666,0.241986343997758,0.75,0.0063492063492063,0.0066666666666666,0.0,8.41458280958816,1937,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-33ffff,Distributed throughout the day,10.938957652464609,MINIMAL,RISING,3,0.9204676501724154,morning_shift,12:00
89601458037ffff,51,51,12,23,0.7003821591346678,10,1.53921568627451,PASSENGER AUTO,WRONG PARKING,12.990244450980391,77.50478223529412,Kamakshipalya,0.0,arterial,4.0,7200.0,0.196078431372549,4.25,False,-0.3012767333944935,0.124,False,False,0.074048895853163,0.133,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0140793875006326,0.0011732822917193,0.6057786546239967,0.0019368168270102,0.054076216936302,0.0207006369426751,0.107843137254902,0.0006784611997684,1.0625,0.0103174603174603,0.1466666666666666,0.196078431372549,6.270160777814351,2158,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-37ffff,Distributed throughout the day,8.151209011158658,MINIMAL,RISING,9,0.5110939103353391,morning_shift,4:00
89601458053ffff,2,2,1,1,1.039720770839918,0,3.0,LGV,NO PARKING,12.9976792,77.52194915000001,Peenya,0.0,collector,2.0,2400.0,0.0,2.0,False,0.30172628203412,0.148,False,False,-0.1270628362162566,0.143,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.072161452239154,0.0063694267515923,0.4,0.242940651501631,1.0,0.0095238095238095,0.0,0.0,13.160905841679574,1196,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Peenya / Cell-53ffff,Distributed throughout the day,10.52872467334366,MINIMAL,UNKNOWN,2,1.3856755405884444,morning_shift,11:00
89601458083ffff,175,153,12,23,0.4161846287699384,72,1.1171428571428572,SCOOTER,NO PARKING,12.986991084247173,77.51927811594165,Kamakshipalya,0.0,collector,2.0,2400.0,0.4114285714285714,14.583333333333334,True,-0.2826069046832265,0.153,False,False,-0.1577963681712738,0.169,4,HL,False,False,EMERGING,0.3,104.2,71.0,5.0,1.0,3.0,0.0483116237766806,0.0040259686480567,0.5758157389635317,0.0069917655521251,0.0724062985274498,0.0865180467091295,0.0234285714285714,0.2462205091919795,7.291666666666667,0.0894179894179894,0.1466666666666666,0.4114285714285714,14.47815500236148,1012,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-83ffff,Moderate peak-hour concentration (40-60%),10.134708501653035,MINIMAL,FALLING,0,1.4673188059068332,morning_shift,8:00
8960145808bffff,4,4,1,2,0.3465735902799726,1,1.0,MOTOR CYCLE,NO PARKING,12.98800645,77.5203307,Kamakshipalya,0.0,local,2.0,1600.0,0.25,4.0,False,-0.2226581215970652,0.283,False,False,0.0590449879374905,0.285,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.0011042656863241,0.6057786546239967,0.0018228864254214,0.1081764022988376,0.019108280254777,0.0,0.7253817444132185,2.0,0.0222222222222222,0.0066666666666666,0.25,17.885341894633797,648,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-8bffff,Distributed throughout the day,23.250944463023934,LOW,RISING,5,4.1585109109432565,night_shift,4:00
89601458093ffff,4,4,1,1,0.3465735902799726,0,1.0,MOTOR CYCLE,NO PARKING,12.9830969,77.5201335,Kamakshipalya,0.0,local,2.0,1600.0,0.0,4.0,False,-0.1946090995355285,0.326,False,False,0.0516032276110325,0.334,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.0011042656863241,0.6057786546239967,0.0018228864254214,0.1081764022988376,0.019108280254777,0.0,0.7253817444132185,2.0,0.0222222222222222,0.0,0.0,15.31867522796713,885,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-93ffff,Distributed throughout the day,12.254940182373703,MINIMAL,UNKNOWN,4,1.8772944859194702,morning_shift,11:00
8960145809bffff,15,13,2,3,0.3871201010907891,0,1.0,SCOOTER,NO PARKING,12.987036093333334,77.52065496666667,Kamakshipalya,0.0,arterial,2.0,3600.0,0.0,7.5,True,-0.2565749388407546,0.213,False,False,-0.0017811767943629,0.217,4,HL,False,False,EMERGING,0.3,12.5,12.5,2.0,0.0,,0.0041409963237154,0.0020704981618577,4.8,0.0004313537837203,0.0540380379990765,0.0414012738853503,0.0,0.0001670322467712,3.75,0.0444444444444444,0.0133333333333333,0.0,1.8383724920691824,2409,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-9bffff,Distributed throughout the day,1.2868607444484277,MINIMAL,FALLING,0,0.023657293937176593,night_shift,4:00
896014580afffff,82,82,17,33,0.8001019778420607,11,1.5975609756097562,CAR,NO PARKING,12.989163275609757,77.50783665731707,Kamakshipalya,0.0,arterial,4.0,7200.0,0.1341463414634146,4.823529411764706,True,-0.2690198632877013,0.191,False,False,0.0541246163837548,0.201,3,LL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0226374465696446,0.0013316145040967,0.6057786546239967,0.0021981865718317,0.0540857838980217,0.0243536905207943,0.1195121951219512,0.0008066161870792,1.2058823529411764,0.0121381886087768,0.2133333333333333,0.1341463414634146,6.672088066299599,2137,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-afffff,Distributed throughout the day,6.672088066299599,MINIMAL,STABLE,6,0.44516759164457526,morning_shift,11:00
896014580b7ffff,1,1,1,1,0.8317766166719344,0,2.0,CAR,WRONG PARKING,12.981962,77.5110253,Jnanabharathi,0.0,arterial,4.0,7200.0,0.0,1.0,False,-0.3136156334343526,0.1,False,False,0.156283577940505,0.121,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540389159306569,0.0,0.2,0.000178792648228,0.25,0.0,0.0,0.0,4.003575852964562,2372,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Jnanabharathi / Cell-b7ffff,Distributed throughout the day,3.2028606823716497,MINIMAL,UNKNOWN,1,0.12822895688352737,night_shift,5:00
896014580c7ffff,11,11,2,4,2.226409617345177,10,4.727272727272728,HGV,WRONG PARKING,12.99164858181818,77.52097507272728,Kamakshipalya,0.0,arterial,3.0,5400.0,0.9090909090909092,5.5,False,-0.2080224404593931,0.312,False,False,0.0309100111142188,0.309,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0030367306373913,0.0015183653186956,0.6057786546239967,0.0025064688349544,0.0543079275854747,0.0286624203821656,0.7454545454545457,0.0037823594042885,1.8333333333333333,0.0201058201058201,0.02,0.9090909090909092,25.29379499922722,153,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-c7ffff,Heavy peak-hour concentration (>60%),32.88193349899539,LOW,RISING,7,8.317088851018116,morning_shift,10:00
896014580cbffff,6,6,1,4,1.54938380658838,2,2.0,CAR,PARKING IN A MAIN ROAD | NO PARKING,12.99834305,77.52365803333333,Peenya,0.0,collector,2.0,2400.0,0.3333333333333333,6.0,False,0.2337795089998687,0.185,False,False,-0.0256599087668192,0.176,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.0016563985294861,0.6057786546239967,0.0027343296381321,0.0722932044848603,0.0318471337579617,0.2,0.2447055490596387,3.0,0.0349206349206349,0.02,0.3333333333333333,13.747432182284678,1124,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Peenya / Cell-cbffff,Distributed throughout the day,9.623202527599274,MINIMAL,FALLING,0,1.322943241245615,morning_shift,10:00
896014580cfffff,1,1,1,1,1.6635532333438687,1,4.0,MINI LORRY,WRONG PARKING,12.9973578,77.5211732,Kamakshipalya,0.0,collector,2.0,2400.0,1.0,1.0,False,0.2741472691169136,0.162,False,False,-0.1368075642955352,0.153,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0721176015325584,0.0,0.6,0.2423532459164541,0.5,0.0031746031746031,0.0,1.0,26.89468396594813,122,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-cfffff,Heavy peak-hour concentration (>60%),21.515747172758505,LOW,UNKNOWN,1,5.78659220502582,morning_shift,10:00
89601458103ffff,4,4,4,4,1.3781381851145798,1,2.0,PASSENGER AUTO,NO PARKING,12.987642975,77.4933329,Kamakshipalya,0.0,arterial,4.0,7200.0,0.25,1.0,False,-0.319356247594492,0.095,False,False,0.1591461661610755,0.111,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540389159306569,0.0,0.2,0.000178792648228,0.25,0.0,0.02,0.25,6.703575852964562,2133,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-03ffff,Distributed throughout the day,8.714648608853931,MINIMAL,RISING,2,0.5841930798138443,morning_shift,4:00
8960145810bffff,2,2,2,2,1.3006672910532742,1,1.75,CAR,PARKING IN A MAIN ROAD | WRONG PARKING,12.98798195,77.49446359999999,Kamakshipalya,0.0,arterial,4.0,7200.0,0.5,1.0,False,-0.319356247594492,0.095,False,False,0.1591461661610755,0.111,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540368635983572,0.0,0.15,0.0001513004696732,0.25,0.0,0.0066666666666666,0.5,8.069692676060132,1987,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-0bffff,Moderate peak-hour concentration (40-60%),6.455754140848106,MINIMAL,UNKNOWN,2,0.5209595190884684,morning_shift,8:00
8960145810fffff,1,1,1,1,0.4158883083359672,0,1.0,SCOOTER,WRONG PARKING,12.9868368,77.4912802,Kamakshipalya,0.0,arterial,4.0,7200.0,0.0,1.0,False,-0.3499174489351304,0.051,False,False,0.1743856740819621,0.063,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0540307071860182,0.0,0.0,6.883176452937273e-05,0.25,0.0,0.0,0.0,0.0013766352905874,2423,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-0fffff,Distributed throughout the day,0.0011013082324699,MINIMAL,UNKNOWN,1,1.5160997786324966e-08,night_shift,4:00
89601458123ffff,7,7,3,6,0.6785844059774827,3,1.4285714285714286,CAR,NO PARKING,12.985570028571429,77.48586385714286,Kamakshipalya,0.0,arterial,4.0,7200.0,0.4285714285714285,2.333333333333333,False,-0.4294039518278626,0.007,False,True,0.1695290726065543,0.007,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0019324649510672,0.000644154983689,0.6057786546239967,0.0010633504148291,0.0540498633486434,0.0084925690021231,0.0857142857142857,0.0003254396459114,0.5833333333333333,0.0042328042328042,0.0333333333333333,0.4285714285714285,6.615648414796703,2140,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-23ffff,Moderate peak-hour concentration (40-60%),4.6309538903576914,MINIMAL,FALLING,0,0.3063676276374149,morning_shift,8:00
89601458127ffff,7,7,2,2,0.8542015371189864,0,1.8571428571428568,CAR,WRONG PARKING,12.985189114285715,77.48115752857143,Kamakshipalya,0.0,arterial,4.0,7200.0,0.0,3.5,True,-0.4062448452595995,0.015,False,True,0.1235434583308532,0.021,3,LL,True,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0019324649510672,0.0009662324755336,0.6057786546239967,0.0015950256222437,0.0540758745789866,0.0159235668789808,0.1714285714285713,0.0006738751254539,0.875,0.0079365079365079,0.0066666666666666,0.0,4.025852388769315,2369,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-27ffff,Distributed throughout the day,5.233608105400109,MINIMAL,RISING,11,0.21069733693007478,morning_shift,11:00
89601458133ffff,1,1,1,1,1.9775021196025977,0,2.0,OTHERS,PARKING IN A MAIN ROAD | WRONG PARKING,12.9858415,77.4871763,Kamakshipalya,0.0,local,2.0,1600.0,0.0,1.0,False,-0.4164895763309963,0.012,False,True,0.2075822245529842,0.013,3,LL,True,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1081106761944346,0.0,0.2,0.7245013052181493,0.5,0.0031746031746031,0.0,0.0,18.537645151982037,549,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-33ffff,Distributed throughout the day,14.83011612158563,MINIMAL,UNKNOWN,1,2.7491543022464255,night_shift,3:00
8960145813bffff,15,14,7,7,0.4109198871246408,0,1.1333333333333333,SCOOTER,NO PARKING,12.986086233333332,77.48790105333335,Kamakshipalya,0.0,arterial,4.0,7200.0,0.0,2.142857142857143,False,-0.4275589550906403,0.008,False,True,0.1751298901656648,0.009,3,LL,True,False,NOT_HOTSPOT,0.0,20.0,20.0,1.0,0.0,,0.0041409963237154,0.0005915709033879,3.0,0.0001971903011293,0.054026524545637,0.0072793448589626,0.0266666666666666,1.2802876708697386e-05,0.5357142857142857,0.0036281179138321,0.04,0.0,1.1699947810490574,2413,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-3bffff,Distributed throughout the day,1.1699947810490574,MINIMAL,STABLE,2,0.013688877876820318,morning_shift,11:00
8960145816bffff,6,6,2,3,0.892596382888159,0,1.9166666666666667,CAR,WRONG PARKING,12.99715145,77.48971706666667,Kamakshipalya,0.0,collector,2.0,2000.0,0.0,3.0,False,-0.2994975790787691,0.125,False,False,0.1027079748485113,0.139,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.000828199264743,0.6057786546239967,0.001367164819066,0.0721559690784974,0.0127388535031847,0.1833333333333333,0.2428672013922904,1.5,0.0158730158730158,0.0133333333333333,0.0,9.213910603520668,1779,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Kamakshipalya / Cell-6bffff,Distributed throughout the day,6.449737422464468,MINIMAL,FALLING,0,0.5942730402676942,morning_shift,11:00
